# started on Mon Sep 14 15:45:56 2026

325,35;Joules;power/energy-pkg/;10483062878;100,00;;
10482862633;ns;duration_time;10482862633;100,00;;
10476958000;ns;user_time;10476958000;100,00;;
<not counted>;ns;system_time;0;100,00;;
