# started on Mon Sep 14 15:39:35 2026

324,66;Joules;power/energy-pkg/;10571353770;100,00;;
10571162001;ns;duration_time;10571162001;100,00;;
10540837000;ns;user_time;10540837000;100,00;;
4001000;ns;system_time;4001000;100,00;;
