# started on Mon Sep 14 15:51:26 2026

1363,19;Joules;power/energy-pkg/;43980597393;100,00;;
43979887146;ns;duration_time;43979887146;100,00;;
43965316000;ns;user_time;43965316000;100,00;;
7998000;ns;system_time;7998000;100,00;;
