# started on Mon Sep 14 15:54:30 2026

1361,23;Joules;power/energy-pkg/;44260280082;100,00;;
44259564600;ns;duration_time;44259564600;100,00;;
44252257000;ns;user_time;44252257000;100,00;;
<not counted>;ns;system_time;0;100,00;;
