# started on Mon Sep 14 16:00:14 2026

8168,72;Joules;power/energy-pkg/;262424063029;100,00;;
262419840021;ns;duration_time;262419840021;100,00;;
262311697000;ns;user_time;262311697000;100,00;;
91999000;ns;system_time;91999000;100,00;;
