# started on Mon Sep 14 15:56:37 2026

1384,55;Joules;power/energy-pkg/;44568668752;100,00;;
44567946722;ns;duration_time;44567946722;100,00;;
44552370000;ns;user_time;44552370000;100,00;;
8000000;ns;system_time;8000000;100,00;;
