# started on Mon Sep 14 15:40:12 2026

343,49;Joules;power/energy-pkg/;11135788496;100,00;;
11135602050;ns;duration_time;11135602050;100,00;;
11094126000;ns;user_time;11094126000;100,00;;
19982000;ns;system_time;19982000;100,00;;
