# started on Mon Sep 14 15:43:46 2026

340,19;Joules;power/energy-pkg/;10978692240;100,00;;
10978521482;ns;duration_time;10978521482;100,00;;
10964862000;ns;user_time;10964862000;100,00;;
7997000;ns;system_time;7997000;100,00;;
