# started on Mon Sep 14 15:52:30 2026

1303,02;Joules;power/energy-pkg/;42158060013;100,00;;
42157379290;ns;duration_time;42157379290;100,00;;
42138852000;ns;user_time;42138852000;100,00;;
11999000;ns;system_time;11999000;100,00;;
