# started on Mon Sep 14 15:53:29 2026

1393,41;Joules;power/energy-pkg/;45222623438;100,00;;
45221899212;ns;duration_time;45221899212;100,00;;
45207229000;ns;user_time;45207229000;100,00;;
8000000;ns;system_time;8000000;100,00;;
