# started on Mon Sep 14 15:57:35 2026

1334,24;Joules;power/energy-pkg/;43033829932;100,00;;
43033130704;ns;duration_time;43033130704;100,00;;
43020516000;ns;user_time;43020516000;100,00;;
4000000;ns;system_time;4000000;100,00;;
