# started on Mon Sep 14 15:39:09 2026

333,83;Joules;power/energy-pkg/;10651891444;100,00;;
10651706923;ns;duration_time;10651706923;100,00;;
10639156000;ns;user_time;10639156000;100,00;;
3999000;ns;system_time;3999000;100,00;;
