# started on Tue Sep 15 14:04:13 2026

2392,02;Joules;power/energy-pkg/;76364223955;100,00;;
76365114034;ns;duration_time;76365114034;100,00;;
76341645000;ns;user_time;76341645000;100,00;;
7998000;ns;system_time;7998000;100,00;;
