# started on Tue Sep 15 14:46:31 2026

13809,37;Joules;power/energy-pkg/;438014896517;100,00;;
438020081481;ns;duration_time;438020081481;100,00;;
437993518000;ns;user_time;437993518000;100,00;;
<not counted>;ns;system_time;0;100,00;;
