# started on Tue Sep 15 15:19:33 2026

14129,27;Joules;power/energy-pkg/;441276602454;100,00;;
441281802127;ns;duration_time;441281802127;100,00;;
441244142000;ns;user_time;441244142000;100,00;;
3999000;ns;system_time;3999000;100,00;;
