# started on Mon Sep 14 15:11:55 2026

14300,75;Joules;power/energy-pkg/;464134852733;100,00;;
464127318184;ns;duration_time;464127318184;100,00;;
464049327000;ns;user_time;464049327000;100,00;;
19999000;ns;system_time;19999000;100,00;;
