# started on Mon Sep 14 16:15:56 2026

550,46;Joules;power/energy-pkg/;17976688292;100,00;;
17976389700;ns;duration_time;17976389700;100,00;;
17960113000;ns;user_time;17960113000;100,00;;
8000000;ns;system_time;8000000;100,00;;
