# started on Mon Sep 14 15:27:50 2026

14131,76;Joules;power/energy-pkg/;459341823645;100,00;;
459334351954;ns;duration_time;459334351954;100,00;;
459301229000;ns;user_time;459301229000;100,00;;
11999000;ns;system_time;11999000;100,00;;
