# started on Tue Sep 15 14:02:45 2026

2384,14;Joules;power/energy-pkg/;75792031976;100,00;;
75792913901;ns;duration_time;75792913901;100,00;;
75781640000;ns;user_time;75781640000;100,00;;
<not counted>;ns;system_time;0;100,00;;
