# started on Tue Sep 15 14:20:16 2026

14112,25;Joules;power/energy-pkg/;447782772373;100,00;;
447788139590;ns;duration_time;447788139590;100,00;;
447748457000;ns;user_time;447748457000;100,00;;
11999000;ns;system_time;11999000;100,00;;
