# started on Mon Sep 14 16:20:09 2026

525,09;Joules;power/energy-pkg/;17295059169;100,00;;
17294782804;ns;duration_time;17294782804;100,00;;
17280678000;ns;user_time;17280678000;100,00;;
8000000;ns;system_time;8000000;100,00;;
