# started on Mon Sep 14 16:16:29 2026

559,95;Joules;power/energy-pkg/;18211296695;100,00;;
18210999016;ns;duration_time;18210999016;100,00;;
18199274000;ns;user_time;18199274000;100,00;;
3999000;ns;system_time;3999000;100,00;;
