# started on Tue Sep 15 15:02:28 2026

14893,02;Joules;power/energy-pkg/;471929050106;100,00;;
471934640316;ns;duration_time;471934640316;100,00;;
471875801000;ns;user_time;471875801000;100,00;;
3999000;ns;system_time;3999000;100,00;;
